date,name,point
2018-03-07,우리의 20세기,8.27
2018-03-07,진주 귀걸이를 한 소녀,8.11
2018-03-07,50가지 그림자: 해방,8.09
2018-03-07,문라이트,8.09
2018-03-07,세 번째 살인,8.06
2018-03-07,너의 췌장을 먹고 싶어,8.05
2018-03-07,수면의 과학,7.96
2018-03-07,파리로 가는 길,7.93
2018-03-07,신과함께-죄와 벌,7.91
2018-03-07,블랙 팬서,7.54
2018-03-07,나미야 잡화점의 기적,7.52
2018-03-07,궁합,7.26
2018-03-07,조선명탐정: 흡혈괴마의 비밀,6.82
2018-03-07,골든슬럼버,5.69
2018-03-07,두 개의 문,5.15
2018-03-07,게이트,4.95
2018-03-08,원더,9.4
2018-03-08,위대한 쇼맨,9.39
2018-03-08,타이타닉,9.29
2018-03-08,젝스키스 에이틴,9.27
2018-03-08,1987,9.26
2018-03-08,코코,9.22
2018-03-08,러빙 빈센트,9.19
2018-03-08,킹 오브 프리즘 한국어판,9.19
2018-03-08,빅,9.19
2018-03-08,플립,9.18
2018-03-08,뽀로로 극장판 공룡섬 대모험,9.17
2018-03-08,내 사랑,9.17
2018-03-08,패딩턴 2,9.12
2018-03-08,다키스트 아워,9.11
2018-03-08,비밥바룰라,9.1
2018-03-08,불멸의 연인,9.01
2018-03-08,그것만이 내 세상,8.95
2018-03-08,프렌즈: 몬스터 섬의 비밀,8.88
2018-03-08,12 솔져스,8.85
2018-03-08,"안녕, 나의 소울메이트",8.83
2018-03-08,더 포스트,8.83
2018-03-08,레드 스패로,8.82
2018-03-08,리틀 포레스트,8.82
2018-03-08,맨체스터 바이 더 씨,8.7
2018-03-08,"나는 내일, 어제의 너와 만난다",8.68
2018-03-08,라라랜드,8.6
2018-03-08,B급 며느리,8.59
2018-03-08,셰이프 오브 워터: 사랑의 모양,8.56
2018-03-08,명탐정 코난 : 감벽의 관,8.44
2018-03-08,올 더 머니,8.32
2018-03-08,패터슨,8.31
2018-03-08,덩케르크,8.3
2018-03-08,월요일이 사라졌다,8.3
2018-03-08,우리의 20세기,8.27
2018-03-08,진주 귀걸이를 한 소녀,8.11
2018-03-08,문라이트,8.09
2018-03-08,50가지 그림자: 해방,8.07
2018-03-08,너의 췌장을 먹고 싶어,8.06
2018-03-08,세 번째 살인,8.06
2018-03-08,수면의 과학,7.96
2018-03-08,파리로 가는 길,7.93
2018-03-08,신과함께-죄와 벌,7.91
2018-03-08,사라진 밤,7.73
2018-03-08,툼레이더,7.58
2018-03-08,블랙 팬서,7.54
2018-03-08,나미야 잡화점의 기적,7.51
2018-03-08,궁합,7.22
2018-03-08,조선명탐정: 흡혈괴마의 비밀,6.82
2018-03-08,골든슬럼버,5.62
2018-03-08,두 개의 문,5.15
2018-03-09,원더,9.4
2018-03-09,위대한 쇼맨,9.39
2018-03-09,타이타닉,9.29
2018-03-09,젝스키스 에이틴,9.27
2018-03-09,코코,9.22
2018-03-09,러빙 빈센트,9.19
2018-03-09,킹 오브 프리즘 한국어판,9.19
2018-03-09,빅,9.19
2018-03-09,플립,9.18
2018-03-09,뽀로로 극장판 공룡섬 대모험,9.17
2018-03-09,내 사랑,9.17
2018-03-09,다키스트 아워,9.12
2018-03-09,패딩턴 2,9.12
2018-03-09,비밥바룰라,9.11
2018-03-09,불멸의 연인,9.0
2018-03-09,그것만이 내 세상,8.95
2018-03-09,프렌즈: 몬스터 섬의 비밀,8.89
2018-03-09,12 솔져스,8.85
2018-03-09,레드 스패로,8.83
2018-03-09,더 포스트,8.83
2018-03-09,리틀 포레스트,8.81
2018-03-09,맨체스터 바이 더 씨,8.7
2018-03-09,"나는 내일, 어제의 너와 만난다",8.68
2018-03-09,B급 며느리,8.6
2018-03-09,라라랜드,8.6
2018-03-09,셰이프 오브 워터: 사랑의 모양,8.55
2018-03-09,명탐정 코난 : 감벽의 관,8.45
2018-03-09,올 더 머니,8.32
2018-03-09,월요일이 사라졌다,8.32
2018-03-09,패터슨,8.31
2018-03-09,덩케르크,8.3
2018-03-09,우리의 20세기,8.27
2018-03-09,진주 귀걸이를 한 소녀,8.11
2018-03-09,문라이트,8.09
2018-03-09,50가지 그림자: 해방,8.07
2018-03-09,너의 췌장을 먹고 싶어,8.06
2018-03-09,세 번째 살인,8.05
2018-03-09,수면의 과학,7.96
2018-03-09,툼레이더,7.95
2018-03-09,파리로 가는 길,7.93
2018-03-09,신과함께-죄와 벌,7.91
2018-03-09,사라진 밤,7.7
2018-03-09,블랙 팬서,7.54
2018-03-09,나미야 잡화점의 기적,7.51
2018-03-09,궁합,7.19
2018-03-09,조선명탐정: 흡혈괴마의 비밀,6.82
2018-03-09,골든슬럼버,5.57
2018-03-09,두 개의 문,5.15
2018-03-09,게이트,4.84
2018-03-10,원더,9.4
2018-03-10,위대한 쇼맨,9.39
2018-03-10,젝스키스 에이틴,9.29
2018-03-10,타이타닉,9.29
2018-03-10,1987,9.26
2018-03-10,코코,9.22
2018-03-10,러빙 빈센트,9.19
2018-03-10,킹 오브 프리즘 한국어판,9.19
2018-03-10,빅,9.19
2018-03-10,플립,9.18
2018-03-10,뽀로로 극장판 공룡섬 대모험,9.17
2018-03-10,내 사랑,9.17
2018-03-10,패딩턴 2,9.12
2018-03-10,비밥바룰라,9.11
2018-03-10,다키스트 아워,9.1
2018-03-10,불멸의 연인,9.0
2018-03-10,그것만이 내 세상,8.95
2018-03-10,프렌즈: 몬스터 섬의 비밀,8.88
2018-03-10,12 솔져스,8.85
2018-03-10,더 포스트,8.84
2018-03-10,레드 스패로,8.82
2018-03-10,리틀 포레스트,8.82
2018-03-10,맨체스터 바이 더 씨,8.7
2018-03-10,"나는 내일, 어제의 너와 만난다",8.68
2018-03-10,라라랜드,8.6
2018-03-10,B급 며느리,8.6
2018-03-10,셰이프 오브 워터: 사랑의 모양,8.53
2018-03-10,명탐정 코난 : 감벽의 관,8.45
2018-03-10,올 더 머니,8.32
2018-03-10,월요일이 사라졌다,8.32
2018-03-10,패터슨,8.31
2018-03-10,덩케르크,8.3
2018-03-10,우리의 20세기,8.27
2018-03-10,진주 귀걸이를 한 소녀,8.11
2018-03-10,문라이트,8.09
2018-03-10,50가지 그림자: 해방,8.08
2018-03-10,너의 췌장을 먹고 싶어,8.06
2018-03-10,세 번째 살인,8.05
2018-03-10,수면의 과학,7.96
2018-03-10,파리로 가는 길,7.93
2018-03-10,신과함께-죄와 벌,7.91
2018-03-10,툼레이더,7.9
2018-03-10,블랙 팬서,7.54
2018-03-10,사라진 밤,7.54
2018-03-10,나미야 잡화점의 기적,7.49
2018-03-10,궁합,7.15
2018-03-10,조선명탐정: 흡혈괴마의 비밀,6.82
2018-03-10,골든슬럼버,5.53
2018-03-10,게이트,4.83
